Codrecurso,URLNombreCast,Nombre,URLNombreBuscador,CodCategoria,IdRecursoCategoria,IDCATEGORIA,NombreLocalidad,Tipo,Especialidad,Path,ImgFichero,DescripZona,Distancia,GEORR_X,GEORR_Y,DIPLOMACOMPROMISO
"6465","La Veranda","La Veranda","Restauracion","081003","6702","02010000","GORRÁIZ","Restaurantes","Casera o regional","02\01\00\00\","6465FotoTH1.JPG","Cuenca de Pamplona","","616418","4741903","NO"
"1197","La Villa","La Villa","Restauracion","081001","2086","02010000","IGANTZI","Restaurantes","Casera o regional","02\01\00\00\","1197FotoTH1.jpg","Pirineos","","605538","4786631","NO"
"1007","La Viña","La Viña","Restauracion","081005","1896","02010000","PAMPLONA","Restaurantes","","02\01\00\00\","1007FotoTH1.jpg","Cuenca de Pamplona","","610739","4741557","NO"
"1670","Lakora","Lakora","Restauracion","081101                                            ","2559","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","609387","4740181","NO"
"1336","Landaben","Landaben","Restauracion","081002","2225","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1336FotoTH1.jpg","Cuenca de Pamplona","","607390","4740586","NO"
"1250","Lanzale","Lanzale","Restauracion","081005","2139","02010000","PAMPLONA","Restaurantes","Casera o regional","","","Cuenca de Pamplona","","610445","4741477","NO"
"1115","Lapitxuri","Lapitxuri","Restauracion","081005","2004","02010000","URDAZUBI/URDAX","Restaurantes","Casera o regional","02\01\00\00\","1115FotoTH1.jpg","Pirineos","","621282","4794360","NO"
"1410","Lara","Lara","Restauracion","081005","2299","02010000","VILLATUERTA","Restaurantes","Casera o regional","02\01\00\00\","1410FotoTH1.jpg","Zona Media","","582368","4723738","NO"
"4177","Larraisko","Larraisko","Restauracion","081001","2711","02010000","ANSOAIN","Restaurantes","Casera o regional","02\01\00\00\","4177FotoTH1.jpg","Cuenca de Pamplona","","610570","4742943","NO"
"4866","Larumbe","Larumbe","Restauracion","                                                  ","2811","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4866FotoTH1.jpg","Cuenca de Pamplona","","611445","4741242","NO"
"1203","Las Eras","Las Eras","Restauracion","081005","2092","02010000","ASIAIN","Restaurantes","Asador","02\01\00\00\","1203FotoTH1.jpg","Cuenca de Pamplona","","599200","4742736","NO"
"1577","Las Migas","Las Migas","Restauracion","081005","2466","02010000","UJUÉ","Restaurantes","Casera o regional","02\01\00\00\","1577FotoTH1.jpg","Zona Media","","623236","4706994","NO"
"103","Latorre","Latorre","Restauracion","","2939","02040000","LIÉDENA","Restaurantes","Casera o regional","01\01\03\00\","103FotoTH1.jpg","Zona Media","","641269","4719344","NO"
"5855","Latorrien de Ane","Latorrien de Ane","Restauracion","","5729","02040000","MUÉS","Restaurantes","","01\01\05\00\","5855FotoTH1.JPG","Zona Media","","563398","4717373","NO"
"5947","Le Bistrot","Le Bistrot","Restauracion","","5872","02030000","TUDELA","Bares de pinchos","","02\03\00\00\","5947FotoTH1.JPG","La Ribera","","615278","4657585","NO"
"1098","Le Mans","Le Mans","Restauracion","081005","1987","02010000","PAMPLONA","Restaurantes","","02\01\00\00\","1098FotoTH1.jpg","Cuenca de Pamplona","","609712","4741031","NO"
"5354","Le Naturel","Le Naturel","Restauracion","081005","2851","02010000","ZURUCUÁIN","Restaurantes","","02\01\00\00\","5354FotoTH1.jpg","Zona Media","","581727","4726911","NO"
"1443","Legaz","Legaz","Restauracion","081005","2332","02010000","FUNES","Restaurantes","Casera o regional","02\01\00\00\","1443FotoTH1.jpg","La Ribera","","598873","4685691","NO"
"5997","Leire","Leire","Restauracion","081101","5925","02020000","SANGÜESA","Cafeterías","De tapas y raciones","02\02\00\00\","5997FotoTH1.JPG","Zona Media","","640780","4714992","NO"
"7002","Leku Ona","Leku Ona","Restauracion","081001","7058","02010000","ALTSASU/ALSASUA","Restaurantes","Casera o regional","02\01\00\00\","7002FotoTH1.JPG","Pirineos","","567019","4751182","NO"
"4039","Lekuonberri","Lekuonberri","Restauracion","081101                                            ","2704","02020000","LEKUNBERRI","Cafeterías","","","","Pirineos","","590240","4761678","NO"
"4671","Lemans","Lemans","Restauracion","                                                  ","2762","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4671FotoTH1.jpg","Cuenca de Pamplona","","609722","4741081","NO"
"7606","Lemik","Lemik","Restauracion","","7546","02040000","ALTSASU/ALSASUA","Restaurantes","","01\01\01\00\","7606FotoTH1.JPG","Pirineos","","567977","4749500","NO"
"1323","Lenkonea","Lenkonea","Restauracion","081002","2212","02010000","BERA","Restaurantes","Casera o regional","02\01\00\00\","1323FotoTH1.jpg","Pirineos","","606511","4792838","NO"
"5983","Lerma","Lerma","Restauracion","","5908","02030000","ESTELLA-LIZARRA","Bares de pinchos","","02\03\00\00\","5983FotoTH1.JPG","Zona Media","","0","0","NO"
"3344","Letyana","Letyana","Restauracion","                                                  ","2625","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","3344FotoTH1.jpg","Cuenca de Pamplona","","609672","4741060","NO"
"1482","Level-10","Level-10","Restauracion","081005","2371","02010000","PAMPLONA","Restaurantes","Rápida","02\01\00\00\","1482FotoTH1.jpg","Cuenca de Pamplona","","610133","4739895","NO"
"1508","Leyre","Leyre","Restauracion","081002","2397","02010000","AZAGRA","Restaurantes","Casera o regional","02\01\00\00\","1508FotoTH1.JPG","La Ribera","","590519","4685425","NO"
"1630","Lido","Lido","Restauracion","081101                                            ","2519","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","608758","4739580","NO"
"6494","Lizarra","Lizarra","Restauracion","081002","6510","02010000","ESTELLA-LIZARRA","Restaurantes","Casera o regional","02\01\00\00\","6494FotoTH1.JPG","Zona Media","","580694","4723196","NO"
"5439","Lizarragakobenta","Lizarragakobenta","Restauracion","","3063","02040000","ARIZALA","Restaurantes","Casera o regional","01\05\00\00\","5439FotoTH1.jpg","Zona Media","","580731","4745701","NO"
"5938","Lizarran","Lizarran","Restauracion","","5863","02030000","TUDELA","Bares de pinchos","","02\03\00\00\","5938FotoTH1.JPG","La Ribera","","615428","4657426","NO"
"1140","Lizuniaga","Lizuniaga","Restauracion","081005","2029","02010000","BERA","Restaurantes","","02\01\00\00\","1140FotoTH1.jpg","Pirineos","","610962","4793144","NO"
"6596","Loizu","Loizu","Restauracion","081002","6526","02010000","AURITZ/BURGUETE","Restaurantes","Casera o regional","02\01\00\00\","6596FotoTH1.JPG","","","0","0","NO"
"22","Lola","Lola","Restauracion","","2905","02040000","ISABA","Restaurantes","Casera o regional","01\01\03\00\","22FotoTH1.jpg","Pirineos","","669765","4747532","NO"
"170","Lorea","Lorea","Restauracion","","2967","02040000","GARAIOA","Restaurantes","Casera o regional","01\01\04\00\","170FotoTH1.jpg","Pirineos","","643326","4754549","NO"
"1129","Lorentxo","Lorentxo","Restauracion","081002","2018","02010000","OLAVE","Restaurantes","Casera o regional","02\01\00\00\","1129FotoTH1.jpg","Cuenca de Pamplona","","614005","4748917","NO"
"3360","Lorentxo","Lorentxo","Restauracion","                                                  ","2641","02030000","OLAVE","Bares de pinchos","","02\03\00\00\","3360FotoTH1.jpg","Cuenca de Pamplona","","613873","4749373","NO"
"1325","Los Alfares","Los Alfares","Restauracion","081005","2214","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1325FotoTH1.jpg","Cuenca de Pamplona","","609428","4740806","NO"
"1300","Los Cazadores","Los Cazadores","Restauracion","081005","2189","02010000","CIRAUQUI","Restaurantes","Casera o regional","02\01\00\00\","1300FotoTH1.jpg","Zona Media","","591250","4725459","NO"
"1359","Los Gemelos","Los Gemelos","Restauracion","081005","2248","02010000","ANSOAIN","Restaurantes","Casera o regional","02\01\00\00\","1359FotoTH1.jpg","Cuenca de Pamplona","","610792","4743129","NO"
"1273","Los Leones","Los Leones","Restauracion","081005","2162","02010000","MENDAVIA","Restaurantes","Casera o regional","","","La Ribera","","565710","4699479","NO"
"1681","Los Vieneses","Los Vieneses","Restauracion","081101                                            ","2570","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","609387","4740181","NO"
"171","Lozano","Lozano","Restauracion","","6978","02040000","CASTEJÓN","Restaurantes","","","","La Ribera","","607921","4669708","NO"
"4407","Lugarana","Lugarana","Restauracion","081005","2727","02010000","URDAZUBI/URDAX","Restaurantes","Casera o regional","02\01\00\00\","4407FotoTH1.jpg","Pirineos","","621183","4794067","NO"
"89","Machain","Machain","Restauracion","","2933","02040000","IRURTZUN","Restaurantes","Casera o regional","01\01\04\00\","89FotoTH1.jpg","Pirineos","","595441","4752783","NO"
"5404","Maher","Maher","Restauracion","081005","2859","02010000","CINTRUÉNIGO","Restaurantes","De autor","02\01\00\00\","5404FotoTH1.jpg","La Ribera","","598823","4659752","NO"
"1005","Maica","Maica","Restauracion","081005","1894","02010000","VILLAVA","Restaurantes","Casera o regional","02\01\00\00\","1005FotoTH1.jpg","Cuenca de Pamplona","","613416","4743142","NO"
"1475","Manolete","Manolete","Restauracion","081005","2364","02010000","MURCHANTE","Restaurantes","Casera o regional","02\01\00\00\","1475FotoTH1.JPG","La Ribera","","611393","4654136","NO"
"1253","Manolo","Manolo","Restauracion","081005","2142","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1253FotoTH1.jpg","Cuenca de Pamplona","","609598","4742475","NO"
"4863","Manterola","Manterola","Restauracion","                                                  ","2808","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4863FotoTH1.jpg","Cuenca de Pamplona","","610825","4740966","NO"
"5984","Maracaibo","Maracaibo","Restauracion","","5909","02030000","ESTELLA-LIZARRA","Bares de pinchos","","02\03\00\00\","5984FotoTH1.JPG","Zona Media","","579377","4724890","NO"
"1431","Marin","Marin","Restauracion","081005","2320","02010000","ANDOSILLA","Restaurantes","Casera o regional","02\01\00\00\","1431FotoTH1.jpg","La Ribera","","586999","4692303","NO"
"1647","Martin","Martin","Restauracion","081101                                            ","2536","02020000","BARAÑÁIN","Cafeterías","","","","Cuenca de Pamplona","","608227","4740017","NO"
"107","Marzo","Marzo","Restauracion","","2940","02040000","LODOSA","Restaurantes","Casera o regional","01\01\03\00\","107FotoTH1.jpg","La Ribera","","575902","4697243","NO"
"1190","Mavi","Mavi","Restauracion","081005","2079","02010000","LOS ARCOS","Restaurantes","Casera o regional","02\01\00\00\","1190FotoTH1.JPG","Zona Media","","566343","4713162","NO"
"1571","Mc Donalds","Mc Donalds","Restauracion","081005","2460","02010000","CORDOVILLA","Restaurantes","Rápida","02\01\00\00\","1571FotoTH1.jpg","Cuenca de Pamplona","","611915","4737986","NO"
"5364","Mc Donalds Artica","Mc Donalds Artica","Restauracion","081001","2852","02010000","ARTICA","Restaurantes","Rápida","02\01\00\00\","5364FotoTH1.jpg","Cuenca de Pamplona","","608982","4743256","NO"
"1070","Mc Donalds Yamaguchi","Mc Donalds Yamaguchi","Restauracion","081005","1959","02010000","PAMPLONA","Restaurantes","Rápida","02\01\00\00\","1070FotoTH1.jpg","Cuenca de Pamplona","","609414","4740652","NO"
"1028","Mei Mei","Mei Mei","Restauracion","081002","1917","02010000","PAMPLONA","Restaurantes","","02\01\00\00\","1028FotoTH1.jpg","Cuenca de Pamplona","","610807","4740812","NO"
"3380","Melbourne","Melbourne","Restauracion","                                                  ","2661","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","3380FotoTH1.jpg","Cuenca de Pamplona","","611687","4740703","NO"
"3943","Melbourne","Melbourne","Restauracion","081005","2681","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","3943FotoTH1.jpg","Cuenca de Pamplona","","611687","4740703","NO"
"1695","Mendebaldea","Mendebaldea","Restauracion","081102                                            ","2584","02020000","PAMPLONA","Cafeterías","","","","Cuenca de Pamplona","","608730","4740280","NO"
"1434","Mendilatz","Mendilatz","Restauracion","081005","2323","02010000","ORBAIZETA","Restaurantes","Casera o regional","02\01\00\00\","1434FotoTH1.jpg","Pirineos","","644418","4759503","NO"
"204","Merindad de Olite","Merindad de Olite","Restauracion","","5971","02040000","OLITE","Restaurantes","","01\01\01\00\","204FotoTH1.jpg","Zona Media","","610879","4704274","NO"
"7052","Merindad de Olite","Merindad de Olite","Restauracion","081002","6955","02010000","OLITE","Restaurantes","Casera o regional, De tapas y raciones, Innovadora","","","Zona Media","","0","0","NO"
"4346","Mesón de Gargantúa","Mesón de Gargantúa","Restauracion","081005","2719","02010000","LOS ARCOS","Restaurantes","Casera o regional","02\01\00\00\","4346FotoTH1.jpg","Zona Media","","566264","4713288","NO"
"4673","Mesón de la Navarrería","Mesón de la Navarrería","Restauracion","                                                  ","2764","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4673FotoTH1.jpg","Cuenca de Pamplona","","610929","4741634","NO"
"1318","Mesón del Barro","Mesón del Barro","Restauracion","081005","2207","02010000","PAMPLONA","Restaurantes","Asador","02\01\00\00\","1318FotoTH1.jpg","Cuenca de Pamplona","","609332","4740169","NO"
"1408","Mesón del Camino","Mesón del Camino","Restauracion","081005","2297","02010000","ENÉRIZ","Restaurantes","Casera o regional","02\01\00\00\","1408FotoTH1.jpg","Zona Media","","604239","4725112","NO"
"1199","Mesón Egüés","Mesón Egüés","Restauracion","081005","2088","02010000","EGÜÉS","Restaurantes","Asador","02\01\00\00\","1199FotoTH1.jpg","Cuenca de Pamplona","","618437","4742489","NO"
"1270","Mesón El Burladero","Mesón El Burladero","Restauracion","081005","2159","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1270FotoTH1.jpg","Cuenca de Pamplona","","611258","4741154","NO"
"1159","Mesón Ibarra","Mesón Ibarra","Restauracion","081005","2048","02010000","CASCANTE","Restaurantes","","02\01\00\00\","1159FotoTH1.jpg","La Ribera","","609475","4650385","NO"
"1200","Mesón Julián","Mesón Julián","Restauracion","081005","2089","02010000","TUDELA","Restaurantes","Casera o regional","02\01\00\00\","1200FotoTH1.JPG","La Ribera","","615402","4657671","NO"
"3945","Mesón La Cuchara","Mesón La Cuchara","Restauracion","081005","2683","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","3945FotoTH1.jpg","Cuenca de Pamplona","","608144","4739761","NO"
"1732","Mesón La Morea","Mesón La Morea","Restauracion","081101                                            ","2621","02020000","CORDOVILLA","Cafeterías","","","","Cuenca de Pamplona","","611928","4737769","NO"
"1411","Mesón Las Torres I","Mesón Las Torres I","Restauracion","081005","2300","02010000","UJUÉ","Restaurantes","Casera o regional","02\01\00\00\","1411FotoTH1.jpg","Zona Media","","623304","4707055","NO"
"1511","Mesón Las Torres II","Mesón Las Torres II","Restauracion","081005","2400","02010000","UJUÉ","Restaurantes","Casera o regional","02\01\00\00\","1511FotoTH1.jpg","Zona Media","","623304","4707055","NO"
"1451","Mesón Los Robles","Mesón Los Robles","Restauracion","081002","2340","02010000","PATERNÁIN","Restaurantes","Casera o regional","02\01\00\00\","1451FotoTH1.jpg","Cuenca de Pamplona","","602646","4737763","NO"
"1072","Mesón Olave","Mesón Olave","Restauracion","081005","1961","02010000","OLAVE","Restaurantes","","02\01\00\00\","1072FotoTH1.jpg","Cuenca de Pamplona","","614005","4748917","NO"
"1173","Mesón Olaz","Mesón Olaz","Restauracion","081005","2062","02010000","OLAZ","Restaurantes","Casera o regional","","","Cuenca de Pamplona","","615479","4741806","NO"
"4674","Mesón Pirineo","Mesón Pirineo","Restauracion","                                                  ","2765","02030000","PAMPLONA","Bares de pinchos","","02\03\00\00\","4674FotoTH1.jpg","Cuenca de Pamplona","","611005","4741443","NO"
"5948","Mi Bar","Mi Bar","Restauracion","","5873","02030000","TUDELA","Bares de pinchos","","02\03\00\00\","5948FotoTH1.JPG","La Ribera","","615510","4657712","NO"
"5985","Mi Bar","Mi Bar","Restauracion","","5910","02030000","ESTELLA-LIZARRA","Bares de pinchos","","02\03\00\00\","5985FotoTH1.JPG","Zona Media","","579470","4724610","NO"
"1388","Miguel","Miguel","Restauracion","081005","2277","02010000","BERA","Restaurantes","Casera o regional","02\01\00\00\","1388FotoTH1.jpg","Pirineos","","606145","4796210","NO"
"1332","Mikael","Mikael","Restauracion","081005","2221","02010000","PAMPLONA","Restaurantes","Casera o regional","02\01\00\00\","1332FotoTH1.jpg","Cuenca de Pamplona","","611170","4740833","NO"
